EID,Link,topic
2-s2.0-85050591057,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050591057&doi=10.1088%2f1757-899X%2f358%2f1%2f012042&partnerID=40&md5=e9312c200d75651103e8df9d69a32fc4,
2-s2.0-85048377385,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048377385&doi=10.1088%2f1742-6596%2f1027%2f1%2f012012&partnerID=40&md5=d7d40ee575dd0f857e4efc2d7f0871ab,
2-s2.0-85054480873,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054480873&doi=10.5004%2fdwt.2018.22281&partnerID=40&md5=9444a70be379754b98d8757fdd38ece2,
2-s2.0-85048788986,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048788986&doi=10.1109%2fCSPA.2018.8368676&partnerID=40&md5=11beb9721ce0ea63960b8eac44a64166,
2-s2.0-85048115721,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048115721&doi=10.1088%2f1742-6596%2f1022%2f1%2f012031&partnerID=40&md5=87acdd11b6f87ccaf47aacc678bf1bc8,
2-s2.0-85048783058,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048783058&doi=10.1109%2fCSPA.2018.8368715&partnerID=40&md5=416eeb3e7775e074cc813f258e5def36,
2-s2.0-85037720068,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037720068&doi=10.1080%2f08927022.2017.1408956&partnerID=40&md5=17fdc50e46e6c837eb7d72714bfff827,
2-s2.0-85047102159,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047102159&partnerID=40&md5=3f8a464c9720cf4f0d9c6208b33af1a6,
2-s2.0-85047811997,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047811997&partnerID=40&md5=9d837757784734e874b4e893ce14dd39,
2-s2.0-85033403079,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033403079&doi=10.1080%2f14659891.2017.1388857&partnerID=40&md5=665c526aa047b6419fff0e98a82aceed,
2-s2.0-85055495703,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055495703&doi=10.1145%2f3220267.3220269&partnerID=40&md5=d9a63d7af3d7766c59a63cebefe57204,
2-s2.0-85034656370,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034656370&doi=10.1002%2fdac.3463&partnerID=40&md5=8ac6b86f03cd79f99065ad152d626087,
2-s2.0-85041929639,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041929639&doi=10.1080%2f00218839.2018.1428047&partnerID=40&md5=7b0d9002321e9888cfaea595ec162630,
2-s2.0-85042667265,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042667265&doi=10.1016%2fj.desal.2017.09.028&partnerID=40&md5=1ba9ef496faae2190c36bca944da816f,
2-s2.0-85047485411,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047485411&doi=10.1063%2f1.5034532&partnerID=40&md5=9a75d5566a2abd51b923b9c8a0c40792,
2-s2.0-85047444394,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047444394&partnerID=40&md5=7a0f660c0dbc6c926b3f241d067a4973,
2-s2.0-85048693120,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048693120&doi=10.1134%2fS2070205118030231&partnerID=40&md5=dc0541ebf884098b032d4d085c34ce06,
2-s2.0-85056418429,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056418429&doi=10.1016%2fj.adhoc.2018.03.005&partnerID=40&md5=55b049031b9fcba24bd5fa670c83f934,
2-s2.0-85048472776,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048472776&doi=10.1109%2fIACS.2018.8355439&partnerID=40&md5=d7d176bc93d8733acb567e273c19e30a,
2-s2.0-85042943071,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042943071&doi=10.1080%2f1062936x.2018.1439531&partnerID=40&md5=e52d68dcba38721a902d9358b9096047,
2-s2.0-85047309914,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047309914&doi=10.1021%2facs.analchem.8b00247&partnerID=40&md5=f95b6e0fe0b6fce02f5fc3c286756b54,
2-s2.0-85049494252,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049494252&doi=10.4018%2f978-1-5225-3468-6.ch003&partnerID=40&md5=a9e05d6fe38d5b9ec4bd0b947b58913c,
2-s2.0-85045107779,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045107779&doi=10.1080%2f01691864.2018.1455606&partnerID=40&md5=d1eb393980efbe2e4a360311d1681098,
2-s2.0-85047082330,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047082330&partnerID=40&md5=6f2b8b46ed20a3160f3ff15ae4cb16a2,
2-s2.0-85047640733,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047640733&partnerID=40&md5=d1d5e311b89598f7ba5b9401fedfc035,
2-s2.0-85046904086,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046904086&doi=10.1007%2fs13205-018-1268-1&partnerID=40&md5=6f1eb469a84eb5d5e4826b09ea7bc387,
2-s2.0-85051834815,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051834815&doi=10.1061%2f%28ASCE%29PS.1949-1204.0000305&partnerID=40&md5=26cd0e1d2f5140e9e0ea2150af25188f,
2-s2.0-85047455273,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047455273&partnerID=40&md5=3923cd262b6a023245e6205762103e88,
2-s2.0-85047368684,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047368684&doi=10.1021%2facs.inorgchem.8b00241&partnerID=40&md5=77c7cb7865561f0d947d16aa51226e7f,
2-s2.0-85047421005,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047421005&partnerID=40&md5=b39d846d0b7417c7526bed5d95b98d2a,
2-s2.0-85050603704,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050603704&doi=10.1088%2f1757-899X%2f358%2f1%2f012049&partnerID=40&md5=8c7a7a6ba0f168e5d66656a85b144acd,
2-s2.0-85044851442,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044851442&doi=10.1016%2fj.jclepro.2018.02.180&partnerID=40&md5=a9027981973c4b899b2de820f09e3236,
2-s2.0-85046784343,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046784343&doi=10.1063%2f1.5019986&partnerID=40&md5=f9087e1e60a97ace879f015f194802a9,
2-s2.0-85047061428,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047061428&partnerID=40&md5=d689fd09dc5f2e2a1205ff8ef037d64c,
2-s2.0-85046890393,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046890393&doi=10.1007%2fs12206-018-0424-1&partnerID=40&md5=88a61a7c298f3763ae2d6248de636271,
2-s2.0-85048419966,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048419966&doi=10.1088%2f1742-6596%2f1003%2f1%2f012030&partnerID=40&md5=ea98519ed19f3542465bff4299b1cad9,
2-s2.0-85047460562,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047460562&doi=10.1063%2f1.5034565&partnerID=40&md5=8746ef892549dad92edee91d02773150,
2-s2.0-85019024702,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019024702&doi=10.1080%2f09593330.2017.1321691&partnerID=40&md5=33a673bace456e2b903b7658e643e4ac,
2-s2.0-85048311197,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048311197&doi=10.1109%2fTCBB.2017.2705080&partnerID=40&md5=00211378c3ab22b4fcad66c19e7b2a67,
2-s2.0-85048452919,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048452919&doi=10.1109%2fMSPCT.2017.8363973&partnerID=40&md5=38bdbe0106fe142ea82abe188438ab38,
2-s2.0-85047947936,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047947936&doi=10.2147%2fIJN.S151242&partnerID=40&md5=39312c0015ba273c9ad605b010857837,
2-s2.0-85047733917,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047733917&doi=10.1088%2f1757-899X%2f349%2f1%2f012033&partnerID=40&md5=2249a42ff549a75330e41c545a2e8d00,
2-s2.0-85048193395,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048193395&doi=10.1016%2fj.tej.2018.05.005&partnerID=40&md5=2d49343bf6146eca5c4e089fb52c145e,
2-s2.0-85044478431,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044478431&doi=10.1016%2fj.nimb.2018.03.013&partnerID=40&md5=883ccf65a180c33d215e7619c18f37d6,
2-s2.0-85044161715,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044161715&doi=10.1016%2fj.ab.2018.03.004&partnerID=40&md5=556a89993b6e70d8d611a54411b7e875,
2-s2.0-85048378400,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048378400&doi=10.1088%2f1742-6596%2f1027%2f1%2f012006&partnerID=40&md5=5a24afa0ebb12c7f699c02cb124c6840,
2-s2.0-85047158084,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047158084&doi=10.1364%2fOL.43.002233&partnerID=40&md5=a516f76c764cf5abdf01f7ba6a3919ce,
2-s2.0-85041100335,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041100335&doi=10.1002%2fdac.3533&partnerID=40&md5=ecd0bfa2c965ea55941179ffe9649230,
2-s2.0-85048372940,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048372940&doi=10.1088%2f1742-6596%2f1027%2f1%2f012017&partnerID=40&md5=df94b0cae640922a17f1ccc856d9ff07,
2-s2.0-85048370002,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048370002&doi=10.1109%2fICGEA.2018.8356313&partnerID=40&md5=b2f83c533eb716222f280a8c6b48c3ea,
2-s2.0-85049227275,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049227275&doi=10.4018%2f978-1-5225-4050-2.ch007&partnerID=40&md5=2605c95a49e1f8732252b5fb963d3a29,
2-s2.0-85042748782,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042748782&doi=10.11591%2fijeecs.v10.i2.pp537-544&partnerID=40&md5=e977947c6f97aacf6dab802ebc1221c5,
2-s2.0-85046353637,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046353637&doi=10.1007%2fs13369-017-2593-0&partnerID=40&md5=0f692d54fe88719ca4a7f1437a5b99c9,
2-s2.0-84987624087,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987624087&doi=10.1007%2fs00521-016-2598-8&partnerID=40&md5=011bb80b58942ec30cc12fb67664cd0a,
2-s2.0-85046411443,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046411443&doi=10.1007%2fs12665-018-7511-6&partnerID=40&md5=ab42ea0ec3febfbb2d1a4bdc54cde2ec,
2-s2.0-85042585159,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042585159&doi=10.1016%2fj.cap.2018.02.008&partnerID=40&md5=a80ed17e981433752019a363e07d3114,
2-s2.0-85050464786,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050464786&doi=10.1109%2fICOIACT.2018.8350750&partnerID=40&md5=2e1e91bd7d4ad17ed06878fd7fd607b8,
2-s2.0-85046255490,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046255490&doi=10.1088%2f1757-899X%2f344%2f1%2f012019&partnerID=40&md5=c76952db89701a2105d319bf7ab35edc,
2-s2.0-85045755351,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045755351&doi=10.3390%2fsu10041237&partnerID=40&md5=c3ce42f67180ee3944241621819120e4,
2-s2.0-85046707761,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046707761&doi=10.11113%2fjt.v80.10831&partnerID=40&md5=753befd9daec222568231c926dd3e17c,
2-s2.0-85042861093,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042861093&doi=10.1016%2fj.conbuildmat.2018.02.210&partnerID=40&md5=c61767b3578324d6340cb67ff29ca2d5,
2-s2.0-85046794648,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046794648&doi=10.11113%2fjt.v80.9998&partnerID=40&md5=4b8418cec48f374599a371ff30be65c3,
2-s2.0-85040017494,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040017494&doi=10.1016%2fj.jmmm.2018.01.001&partnerID=40&md5=3b2e6ff13b076ecb6a6aeb6ae36e14c9,
2-s2.0-85041546301,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041546301&doi=10.1016%2fj.eti.2018.02.004&partnerID=40&md5=4d68256e6e1cd5b1aee4b2bface3f55b,
2-s2.0-85042796214,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042796214&doi=10.11591%2fijeecs.v10.i2.pp606-616&partnerID=40&md5=39760ccdf85e3805fd26a1e983b9d887,
2-s2.0-85040923586,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040923586&doi=10.1109%2fTVT.2018.2796242&partnerID=40&md5=e9a2f8ecd6c2da07ad744a6a2bce982c,
2-s2.0-85046774470,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046774470&doi=10.11113%2fjt.v80.11612&partnerID=40&md5=5055f9f70efd6781ab06ebf989d9acc8,
2-s2.0-85042723015,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042723015&doi=10.1016%2fj.eiar.2018.02.002&partnerID=40&md5=a26b5da953f481884f599dc77240ea00,
2-s2.0-85046713479,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046713479&doi=10.1051%2fmatecconf%2f201816401049&partnerID=40&md5=8364b942e577269c5ca0f2eaff607e7c,
2-s2.0-85042764120,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042764120&doi=10.11591%2fijeecs.v10.i2.pp704-712&partnerID=40&md5=d23148e9a28fab6dc3e771cbac30f4e1,
2-s2.0-85040773451,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040773451&doi=10.1007%2fs00449-018-1897-0&partnerID=40&md5=5480da6999ce3b7c0de29cd5f25951fb,
2-s2.0-85011838822,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011838822&doi=10.1007%2fs12649-017-9838-8&partnerID=40&md5=b066e684f6eee78a6d08db4098c4d4e0,
2-s2.0-85042804846,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042804846&doi=10.11591%2fijeecs.v10.i2.pp469-479&partnerID=40&md5=ad3c71b7debdb0d81b0a729031a01992,
2-s2.0-85046718496,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046718496&doi=10.11113%2fjt.v80.11467&partnerID=40&md5=2e4c50a1beb97a7d87d06e3be6eee0ca,
2-s2.0-85064095997,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064095997&partnerID=40&md5=0ee5c82004839f01d4058e4052659da1,
2-s2.0-85046791541,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046791541&doi=10.11113%2fjt.v80.11138&partnerID=40&md5=839e105136a37e13422e8dc95319b11a,
2-s2.0-85046531066,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046531066&doi=10.1088%2f1361-665X%2faab866&partnerID=40&md5=3171fe90ef5f793864738000cd73e7a4,
2-s2.0-85046993713,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046993713&doi=10.1109%2fICOIN.2018.8343213&partnerID=40&md5=38e22a5fb9dbb762ba66e02da8bf14ef,
2-s2.0-85039867536,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039867536&doi=10.1016%2fj.cjche.2017.11.004&partnerID=40&md5=b701bfb32ff31e64e8a016307a17db57,
2-s2.0-85045636301,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045636301&doi=10.1108%2fIJCCSM-03-2017-0067&partnerID=40&md5=16a68217fc50660045984cb33fff3103,
2-s2.0-85046814748,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046814748&doi=10.11113%2fjt.v80.10204&partnerID=40&md5=0a8cfc0e7e42a5d771f128439a52ffef,
2-s2.0-85050460763,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050460763&doi=10.1109%2fICOIACT.2018.8350749&partnerID=40&md5=8e71e6ee749ff3fbd151a5ee729a2931,
2-s2.0-85044472513,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044472513&doi=10.1007%2fs10854-018-9001-8&partnerID=40&md5=ee4c93cc8cc9218f5fa330931a89b166,
2-s2.0-85043793863,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043793863&doi=10.1109%2fLPT.2018.2816017&partnerID=40&md5=37ad9ce4ef9729db1ae3853c5d394418,
2-s2.0-85040813049,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040813049&doi=10.1002%2feej.23073&partnerID=40&md5=feb2af69011c8ff06c2708b18878f171,
2-s2.0-85042743627,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042743627&doi=10.11591%2fijeecs.v10.i2.pp641-647&partnerID=40&md5=c37e720c3f48df13e2560715f81797e5,
2-s2.0-84984780895,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984780895&doi=10.1007%2fs00521-016-2577-0&partnerID=40&md5=a9b8d23ac28c5327a5e1eb57122f3231,
2-s2.0-85041340838,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041340838&doi=10.1007%2fs10489-017-1112-z&partnerID=40&md5=1c5027682590bd978f2282fe3b6e49ea,
2-s2.0-85041383923,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041383923&doi=10.1016%2fj.cose.2018.01.001&partnerID=40&md5=ff38acf9727977ed0b0cbe714a31f6c2,
2-s2.0-85026442806,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026442806&doi=10.1007%2fs11845-017-1655-3&partnerID=40&md5=6f3d121c0140e2cabe9d62b01a179f91,
2-s2.0-85041453034,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041453034&doi=10.1016%2fj.compedu.2018.01.010&partnerID=40&md5=b55b6143dada5fb7a4695dbb2e81de0f,
2-s2.0-85046817006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046817006&doi=10.11113%2fjt.v80.11268&partnerID=40&md5=2241d9547cdf7473c143a5ddfe53b3c3,
2-s2.0-85041564757,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041564757&doi=10.1007%2fs10489-018-1143-0&partnerID=40&md5=358a12a2ffb123d4f2bf2f3808e4cfa6,
2-s2.0-85042372570,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042372570&doi=10.1016%2fj.jclepro.2018.01.212&partnerID=40&md5=6888489e8b8d3d3f966d278641c1420d,
2-s2.0-85042764146,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042764146&doi=10.11591%2fijeecs.v10.i2.pp426-435&partnerID=40&md5=a76464a18e9e4724c3cff5e5817b7c95,
2-s2.0-85042870195,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042870195&doi=10.1016%2fj.conbuildmat.2018.02.201&partnerID=40&md5=fc3f64b91e222219e8684fa5a3e44267,
2-s2.0-85046301707,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046301707&doi=10.1088%2f1757-899X%2f344%2f1%2f012020&partnerID=40&md5=4f27ca46ce7a5a7ae6c997b54f163a90,
2-s2.0-85045687593,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045687593&doi=10.1016%2fj.scs.2018.03.007&partnerID=40&md5=359f6792075cfb03e2e4fcd43cba4671,
2-s2.0-85046770046,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046770046&doi=10.11113%2fjt.v80.10577&partnerID=40&md5=128b905c531118d1fdad419b3b408a60,
2-s2.0-85042185850,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042185850&doi=10.1016%2fj.nima.2018.01.076&partnerID=40&md5=0246e3c1f7432414279847a06c0c8b53,
2-s2.0-85037625273,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037625273&doi=10.1016%2fj.cjche.2017.09.025&partnerID=40&md5=e3df9198762ef647993385b2bc1313fb,
2-s2.0-85052020163,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052020163&doi=10.1145%2f3170427.3173459&partnerID=40&md5=88229c5051d138389873296969c8a9d4,
2-s2.0-85042386575,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042386575&doi=10.1007%2fs11664-018-6127-7&partnerID=40&md5=8c6e0e29c57a7836087e4d306c17d686,
2-s2.0-85042773006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042773006&doi=10.11591%2fijeecs.v10.i2.pp648-653&partnerID=40&md5=3492c75a154c4911117f14520ab4d94f,
2-s2.0-85042686978,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042686978&doi=10.1016%2fj.jenvman.2018.02.092&partnerID=40&md5=1425648061bcc3d1403999b1d409a143,
2-s2.0-85041377361,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041377361&doi=10.1016%2fj.resconrec.2018.01.020&partnerID=40&md5=f21803f2fc74bca453be535256af763a,
2-s2.0-85038854660,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038854660&doi=10.1016%2fj.seppur.2017.12.032&partnerID=40&md5=6d0478dce37cf2e2b52b63d6f99555d5,
2-s2.0-85042230460,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042230460&doi=10.1016%2fj.sna.2018.02.021&partnerID=40&md5=6850fcd50f5e0df02275f9854629464e,
2-s2.0-85042918143,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042918143&doi=10.1016%2fj.scs.2018.02.022&partnerID=40&md5=6cef69593772410eea3503bd26fee33b,
2-s2.0-85046296434,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046296434&doi=10.1088%2f1757-899X%2f344%2f1%2f012009&partnerID=40&md5=34c5a52ffed1f19d10064defb50e9645,
2-s2.0-85041404092,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041404092&doi=10.1016%2fj.apradiso.2018.01.010&partnerID=40&md5=fc2802eadce03592d259e3fb17085ce9,
2-s2.0-85046729235,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046729235&doi=10.1051%2fmatecconf%2f201816401048&partnerID=40&md5=7f51c53a641b3ff577584747a0531d15,
2-s2.0-85041379098,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041379098&doi=10.1016%2fj.matlet.2018.01.103&partnerID=40&md5=4872a1d4b183d3ad6b41d40aa201c3d7,
2-s2.0-85046463491,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046463491&doi=10.1002%2fcasp.2348&partnerID=40&md5=629b15cbe0957aa251d5b604ac502e07,
2-s2.0-85037677362,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037677362&doi=10.1016%2fj.pecs.2017.11.002&partnerID=40&md5=d164c4b4678f36808f269668151ded39,
2-s2.0-85061557626,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061557626&doi=10.1145%2f3205851.3205856&partnerID=40&md5=c1dec9b63a9a446987d714c2a5fac8fd,
2-s2.0-85040018383,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040018383&doi=10.1016%2fj.renene.2017.11.095&partnerID=40&md5=61ebf590935b2d99cdf1e239fc761ef7,
2-s2.0-85040376330,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040376330&doi=10.1109%2fTVT.2017.2787548&partnerID=40&md5=8b511fb2c196d98e45a212565abf09f2,
2-s2.0-85042873829,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042873829&doi=10.1109%2fJSEN.2018.2810699&partnerID=40&md5=5186ec43bd68c007a6994a38b11e9741,
2-s2.0-85037730962,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037730962&doi=10.1007%2fs10489-017-1098-6&partnerID=40&md5=9683944fada9952b541d5a83f60d5f7b,
2-s2.0-85046656157,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046656157&doi=10.3390%2fmet8050317&partnerID=40&md5=ba434cb8f84676f6f5b10d8c08e10278,
2-s2.0-85042760081,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042760081&doi=10.11591%2fijeecs.v10.i2.pp521-527&partnerID=40&md5=742c57681f30220abd78aa0dc4f8dcb9,
2-s2.0-85028549089,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028549089&doi=10.1007%2fs10489-017-1047-4&partnerID=40&md5=97593c6e1d05bd446417d1fc29f9e6ba,
2-s2.0-85042760474,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042760474&doi=10.11591%2fijeecs.v10.i2.pp687-695&partnerID=40&md5=2f911305e975683952e6c026a775d142,
2-s2.0-85037746861,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037746861&doi=10.1007%2fs10904-017-0764-9&partnerID=40&md5=6551331c987b6841a964e45a1b4cdc50,
2-s2.0-85043578517,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043578517&doi=10.1016%2fj.jclepro.2018.02.052&partnerID=40&md5=8a68933d3b66370e7faf9cddb438e180,
2-s2.0-85050500522,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050500522&doi=10.1109%2fICOIACT.2018.8350783&partnerID=40&md5=4640cbce67fe7a9f1658299fdc41a282,
2-s2.0-85042796643,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042796643&doi=10.11591%2fijeecs.v10.i2.pp409-415&partnerID=40&md5=8e5bae44a03fa62ae01a8bf0ec95f884,
2-s2.0-85048035178,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048035178&doi=10.1109%2fISCES.2018.8340525&partnerID=40&md5=3f015db940803bca4fb83a36d0f2f205,
2-s2.0-85044505743,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044505743&doi=10.1016%2fj.cherd.2018.02.039&partnerID=40&md5=6af4736e0f61a1b6a4dad253de163249,
